product_id,customer_id,order_id,order_date,amount,name,email,location,category,price
191,427,266,17-10-2024,859.45,Jose Simpson,kimberly46@gmail.com,Kolkata,Electronics,1226.48
21,244,267,19-03-2025,3830.55,Carmen Rice PhD,elizabeth47@yahoo.com,Hyderabad,Toys,1236.06
138,123,268,19-03-2025,4519.81,Cameron Rogers,beverly37@brooks.net,Kolkata,Books,1358.71
109,346,269,27-11-2024,1321.75,James Reeves,cparker@gmail.com,Pune,Toys,1181.3
113,371,270,23-01-2025,2827.59,Collin Petty,kaufmanjohn@hall-lane.com,Mumbai,Fashion,395.76
184,436,271,23-02-2025,3181.73,Latasha Sandoval,shannonmargaret@gmail.com,Chennai,Books,1129.12
190,144,272,30-04-2025,4724.23,Daniel Reynolds,katieroberson@gmail.com,Kolkata,Home,1193.54
194,113,273,16-01-2025,3942.07,Pamela Mccall,josephgray@yahoo.com,Bangalore,Fashion,724.3
75,164,274,22-12-2024,2995.96,Richard Wright,jacqueline48@yahoo.com,Chennai,Books,867.38
112,135,275,13-05-2025,3234.95,Melissa Bryant,emilyvillanueva@gmail.com,Kolkata,Toys,244.83
77,321,276,21-06-2025,1162.92,Julian Garza,michael25@hotmail.com,Bangalore,Books,465.54
76,34,277,07-10-2024,709.72,Anne Campbell,angela07@hotmail.com,Mumbai,Books,228.99
10,415,278,02-11-2024,2708.27,Tracy Garcia,john48@hotmail.com,Bangalore,Books,1352.22
174,107,279,31-08-2024,2075.49,James Hodge,caitlin81@gmail.com,Mumbai,Home,138.93
149,477,280,04-10-2024,418.78,Susan Bates,rachelperez@willis.com,Hyderabad,Books,1575.45
193,497,281,04-04-2025,4311.7,Diane Young,jamesray@kelly.info,Pune,Books,784.58
194,373,282,27-08-2024,2834.43,Matthew Gilbert,petersonlaura@miller-black.com,Kolkata,Fashion,724.3
55,84,283,26-04-2025,4726.3,Timothy Martinez,suzanne17@gmail.com,Bangalore,Sports,267.1
82,78,284,30-10-2024,1567.26,Katherine Anderson,chad14@yahoo.com,Bangalore,Books,972.24
7,121,285,23-10-2024,2579.22,Jennifer Wagner,matthewpittman@malone.com,Hyderabad,Electronics,686.59
176,317,286,14-05-2025,3398.47,Barbara Lee,patrickhernandez@hotmail.com,Chennai,Sports,1805.05
153,358,287,19-04-2025,1870.94,Julie Martin,alozano@gmail.com,Kolkata,Toys,1555.62
11,290,288,01-12-2024,243.69,Troy Garcia,adamguzman@moss-hobbs.com,Mumbai,Fashion,303.5
148,1,289,12-09-2024,1849.48,Jose Cooper,martinezlisa@yahoo.com,Pune,Books,1135.82
65,186,290,08-12-2024,4909.2,Paul Bailey,matthewjohnson@yahoo.com,Delhi,Fashion,1356.77
87,394,291,27-07-2025,1532.27,Phillip Smith,brownrachel@hotmail.com,Delhi,Sports,376.53
136,480,292,22-06-2025,4147.96,Jacob Coleman,ewhite@harrington.com,Hyderabad,Home,1249.83
112,187,293,07-04-2025,927.03,Brent Powers,williamslisa@hotmail.com,Pune,Toys,244.83
120,51,294,29-06-2025,2541.78,Kelly Anderson,marissa86@lucas.com,Hyderabad,Sports,1102.52
111,490,295,15-06-2025,483.97,Robert Alexander,rachel75@yahoo.com,Kolkata,Home,527.04
29,204,296,27-02-2025,2171.53,Shirley Walsh,eddiegriffin@yahoo.com,Kolkata,Sports,1990.59
80,455,297,21-12-2024,2273.43,Kimberly Hubbard,ujohnston@ramirez-johnson.net,Bangalore,Electronics,290.94
124,214,298,02-10-2024,1318.68,Lisa Butler,meganprice@hotmail.com,Mumbai,Toys,340.22
21,335,299,21-02-2025,2749.51,Michael Morgan,halljennifer@torres-thompson.com,Mumbai,Toys,1236.06
73,91,300,07-02-2025,4369.81,Amy Wise,ewilliamson@gmail.com,Delhi,Electronics,196.51
144,276,301,19-06-2025,2288.38,Patrick Johnston,cherryelizabeth@hotmail.com,Hyderabad,Fashion,358.48
179,223,302,19-11-2024,3740.65,Keith Cabrera,pacemichael@gmail.com,Chennai,Home,1217.34
126,44,303,30-08-2024,4535.47,Kelsey Moreno,tonyjones@ortiz-rodriguez.com,Kolkata,Books,1773.92
160,487,304,26-05-2025,4850.2,Sara Wilkinson,valeriearroyo@cook.info,Delhi,Sports,179.91
98,379,305,12-01-2025,3632.71,Anthony Allen,kolson@hotmail.com,Bangalore,Electronics,1273.43
182,19,306,03-05-2025,4792.09,Kenneth Conway,benjaminspence@hotmail.com,Pune,Electronics,1866.01
107,399,307,12-03-2025,2391.25,Timothy Mitchell,ocruz@hotmail.com,Mumbai,Toys,1064.14
120,172,308,10-08-2025,1144.06,Shawn Henderson,lauramiller@gmail.com,Hyderabad,Sports,1102.52
108,438,309,27-12-2024,3355.85,John Johnson,anthonygross@hotmail.com,Pune,Home,1106.29
53,261,310,01-04-2025,2164.67,Kimberly Perry,michael61@allen.com,Pune,Toys,708.52
56,427,311,21-04-2025,640.68,Jose Simpson,kimberly46@gmail.com,Kolkata,Books,1029.48
200,71,312,26-03-2025,4100.15,Anna Hernandez,foxkeith@santiago.info,Pune,Electronics,1113.49
89,93,313,31-08-2024,2298.84,Brenda Villegas,lsheppard@lawrence.info,Hyderabad,Fashion,1195.74
105,83,314,16-12-2024,3421.99,James Morgan,joshua89@landry.com,Pune,Sports,237.93
185,80,315,15-12-2024,2469.44,Angela Hall,emoran@gmail.com,Delhi,Fashion,145.0
106,292,316,14-04-2025,388.14,Matthew Daniel,jacksonebony@hotmail.com,Chennai,Fashion,884.24
81,357,317,19-06-2025,2591.94,Dr. Dakota Campbell,debralane@hotmail.com,Pune,Fashion,1893.81
24,86,318,05-03-2025,3458.25,Jonathan Roberts,michael03@hotmail.com,Mumbai,Fashion,1285.37
123,442,319,02-07-2025,4169.44,Sarah Anderson,gloriashaw@hotmail.com,Hyderabad,Fashion,1067.22
61,73,320,16-09-2024,2063.94,John Moore,zgreen@gmail.com,Bangalore,Toys,159.71
95,215,321,18-10-2024,2622.57,Stacy Edwards,reedjeffrey@hotmail.com,Bangalore,Fashion,1507.4
89,259,322,29-11-2024,4881.11,John Smith,vdavis@gmail.com,Delhi,Fashion,1195.74
73,327,323,27-01-2025,4581.39,Alan Howard,salazarlaura@gardner.info,Pune,Electronics,196.51
19,459,324,18-06-2025,2142.51,Roberto Cuevas,sevans@hotmail.com,Hyderabad,Books,1157.66
155,374,325,31-05-2025,1852.74,Carrie Gibson,thomas83@yahoo.com,Pune,Sports,74.64
176,182,326,30-10-2024,212.72,Larry Strong,lindsay33@gmail.com,Bangalore,Sports,1805.05
1,482,327,23-11-2024,378.23,Richard Johnston,santiagojennifer@hotmail.com,Kolkata,Sports,214.85
169,282,328,21-09-2024,2177.36,Joshua Smith,elizabethjohns@yahoo.com,Bangalore,Books,541.84
111,279,329,09-08-2025,716.34,Laura Brown,thomas59@hotmail.com,Delhi,Home,527.04
191,183,330,21-10-2024,2913.13,Vincent Bender,jennifer16@yahoo.com,Bangalore,Electronics,1226.48
65,239,331,06-05-2025,3425.01,Samuel Hill,ggarcia@gray.com,Pune,Fashion,1356.77
179,469,332,07-02-2025,124.55,Michael Rivera,oadams@yahoo.com,Kolkata,Home,1217.34
109,454,333,25-02-2025,899.63,Spencer Whitaker,natalie66@gmail.com,Chennai,Toys,1181.3
85,165,334,29-01-2025,4417.02,Dominique Browning MD,johnsonjennifer@maynard.com,Chennai,Books,445.25
184,417,335,26-03-2025,852.14,Alfred Martin,yfoster@yahoo.com,Bangalore,Books,1129.12
15,112,336,06-01-2025,4789.72,Joshua Rhodes,ohogan@reynolds-landry.com,Pune,Toys,884.08
85,401,337,07-02-2025,3182.8,Anthony Townsend,orogers@gmail.com,Pune,Books,445.25
115,290,338,03-06-2025,488.73,Troy Garcia,adamguzman@moss-hobbs.com,Mumbai,Fashion,591.4
151,489,339,04-07-2025,3829.42,Melanie Bender,eescobar@hotmail.com,Kolkata,Sports,297.86
143,490,340,10-09-2024,384.4,Robert Alexander,rachel75@yahoo.com,Kolkata,Home,77.78
129,205,341,06-01-2025,2484.31,Angela Forbes,adamlee@matthews.info,Delhi,Electronics,1736.54
86,150,342,13-03-2025,194.46,Robert Stewart,dcarroll@walker.com,Bangalore,Toys,1555.37
67,48,343,13-05-2025,1013.86,Kelly Williams,wrivera@gmail.com,Hyderabad,Books,799.37
43,252,344,26-08-2024,3488.28,Raymond Robertson,xtran@petty.com,Chennai,Books,345.24
140,73,345,22-08-2024,3490.94,John Moore,zgreen@gmail.com,Bangalore,Electronics,998.46
150,337,346,08-04-2025,4516.6,Rebekah Gonzalez,mooreheather@gmail.com,Chennai,Sports,1904.47
134,306,347,29-08-2024,3212.54,Jacob Jones,mackenzie09@hotmail.com,Mumbai,Toys,1935.48
130,312,348,05-12-2024,3281.32,Samuel Phillips,madisonmyers@byrd.com,Kolkata,Books,1306.68
150,60,349,12-12-2024,302.72,John White,charlene02@gmail.com,Chennai,Sports,1904.47
93,311,350,13-03-2025,2992.4,Cynthia Hayes,huangdavid@pittman-hamilton.net,Hyderabad,Home,260.79
45,236,351,16-12-2024,2253.38,Jason Merritt,shawelizabeth@yahoo.com,Chennai,Home,695.78
25,467,352,27-09-2024,1415.45,Victoria Downs,tyler34@smith-nichols.org,Mumbai,Sports,568.65
161,426,353,27-11-2024,1079.12,Katherine Powell,brandon55@gmail.com,Mumbai,Books,913.9
99,226,354,10-10-2024,2588.33,Nicole Jones,jilliangood@williams.biz,Chennai,Toys,261.16
31,396,355,08-06-2025,730.58,Danielle Murillo,thoover@savage.com,Kolkata,Books,396.28
137,356,356,13-05-2025,2237.61,Sarah White,myu@leach-fisher.org,Mumbai,Toys,1852.66
126,381,357,19-06-2025,299.88,Christine Proctor,justin00@jones.biz,Delhi,Books,1773.92
41,150,358,17-11-2024,2821.68,Robert Stewart,dcarroll@walker.com,Bangalore,Electronics,77.82
57,102,359,10-01-2025,2056.99,Miguel Kennedy,awilliams@cooper.org,Delhi,Sports,978.1
78,422,360,21-01-2025,3106.2,Darren Jackson,kylehoward@yahoo.com,Delhi,Home,594.47
185,404,361,16-08-2024,3967.63,Christopher Green,jennifer11@long.com,Bangalore,Fashion,145.0
149,42,362,27-04-2025,4206.94,Jeffrey Smith,thompsonjennifer@mendoza-novak.org,Mumbai,Books,1575.45
98,275,363,05-06-2025,2242.04,Alicia Simpson,nsanders@davis.com,Kolkata,Electronics,1273.43
197,141,364,25-01-2025,1101.77,Michael Allen,michael19@yahoo.com,Hyderabad,Home,1226.87
96,465,365,04-05-2025,898.93,Michael Taylor,ggutierrez@proctor.com,Kolkata,Books,1547.14
29,335,366,04-08-2025,243.62,Michael Morgan,halljennifer@torres-thompson.com,Mumbai,Sports,1990.59
182,116,367,15-08-2024,1998.0,James Singh,jasonsavage@medina.com,Delhi,Electronics,1866.01
52,152,368,17-06-2025,4484.18,Anna Jackson,stephanie23@hotmail.com,Delhi,Home,742.06
5,180,369,24-07-2025,4253.64,Adrian Moss,courtneypeters@gomez.info,Delhi,Fashion,497.41
70,95,370,15-04-2025,1731.44,Charles Moore,kflores@hubbard.com,Bangalore,Fashion,118.29
60,461,371,24-06-2025,2984.11,Robert Washington,lopezstephanie@benjamin.org,Mumbai,Home,451.04
177,345,372,16-01-2025,4859.59,Dylan Collins,leesean@smith.com,Bangalore,Fashion,582.83
195,431,373,30-10-2024,1440.86,Deborah Haynes,brandismith@hotmail.com,Chennai,Electronics,645.55
80,424,374,12-07-2025,1943.66,Wanda Wilson,christineallen@gmail.com,Delhi,Electronics,290.94
135,416,375,29-08-2024,2999.17,Christopher Fleming,bobby73@david.biz,Pune,Toys,942.47
49,345,376,19-09-2024,523.86,Dylan Collins,leesean@smith.com,Bangalore,Toys,824.6
72,128,377,18-05-2025,864.56,Mrs. Catherine Norton,hardinmarcus@burgess.com,Bangalore,Fashion,362.63
100,475,378,19-11-2024,3269.73,Jacob Taylor,aaronbrowning@harding.com,Mumbai,Fashion,150.76
94,218,379,04-08-2025,4910.53,Rebecca Wilson,lgross@yahoo.com,Delhi,Sports,608.44
131,207,380,24-09-2024,4088.15,Peggy Mitchell,vstafford@bryant.biz,Delhi,Books,783.3
116,169,381,19-12-2024,3650.2,Mr. Mark Garrison,zcochran@gmail.com,Kolkata,Electronics,1724.01
8,467,382,15-10-2024,587.68,Victoria Downs,tyler34@smith-nichols.org,Mumbai,Home,1687.06
99,302,383,07-06-2025,3975.08,Brenda Lee,jamesclark@barron.org,Mumbai,Toys,261.16
180,332,384,28-02-2025,2036.98,Gregory Stone,melissa86@yahoo.com,Pune,Home,858.95
169,339,385,01-12-2024,2414.97,Emily Smith,cassandrawilliams@jensen.com,Mumbai,Books,541.84
178,190,386,23-05-2025,544.08,Joshua Flores,samantha50@stokes-roberts.com,Chennai,Home,985.62
130,272,387,16-03-2025,4458.54,Robin Ellis,aaron69@hotmail.com,Mumbai,Books,1306.68
163,419,388,23-03-2025,3585.18,Priscilla Dennis,hardinmatthew@gmail.com,Pune,Books,330.66
99,305,389,14-10-2024,583.33,Leslie Randolph,bflores@gmail.com,Delhi,Toys,261.16
88,90,390,28-08-2024,462.63,Mark Montoya,oedwards@hardin.com,Pune,Electronics,629.92
82,212,391,23-06-2025,3596.4,Kathleen Wilson,scottbrittany@gray.net,Bangalore,Books,972.24
32,442,392,17-12-2024,1143.98,Sarah Anderson,gloriashaw@hotmail.com,Hyderabad,Sports,1197.12
93,256,393,11-11-2024,1648.87,Matthew Smith,monicaferguson@gmail.com,Hyderabad,Home,260.79
27,281,394,31-12-2024,1246.2,John Howell,xcox@dalton-wright.com,Delhi,Electronics,60.77
111,13,395,12-09-2024,516.63,Rick Acosta,charris@yahoo.com,Hyderabad,Home,527.04
155,144,396,28-03-2025,2990.74,Daniel Reynolds,katieroberson@gmail.com,Kolkata,Sports,74.64
176,410,397,14-09-2024,1094.31,Edward Young,gwalters@yahoo.com,Mumbai,Sports,1805.05
144,16,398,15-05-2025,4229.62,Mark Weber Jr.,longcheryl@yahoo.com,Pune,Fashion,358.48
167,415,399,14-01-2025,2436.92,Tracy Garcia,john48@hotmail.com,Bangalore,Electronics,436.33
19,356,400,26-03-2025,1990.0,Sarah White,myu@leach-fisher.org,Mumbai,Books,1157.66
111,45,401,03-11-2024,4509.98,Austin Dyer,pamela72@fisher.net,Chennai,Home,527.04
186,206,402,29-03-2025,3721.66,Brianna Davis,destinyrodriguez@cruz.biz,Kolkata,Home,266.97
13,198,403,15-05-2025,2976.72,Kevin Allen,wrightsarah@frazier.info,Bangalore,Books,1778.25
175,8,404,09-10-2024,3790.16,Mary Sanchez,davisstephanie@yahoo.com,Hyderabad,Toys,925.03
99,322,405,03-10-2024,2021.86,Michael Stewart,douglas72@gmail.com,Mumbai,Toys,261.16
20,2,406,06-02-2025,456.79,Julia George,yaguilar@hotmail.com,Chennai,Electronics,1281.76
17,261,407,31-03-2025,2783.71,Kimberly Perry,michael61@allen.com,Pune,Books,1566.45
18,265,408,05-07-2025,980.66,Judy Pope,rmcknight@williamson.info,Pune,Electronics,181.06
141,68,409,04-06-2025,4458.15,Ana Navarro,sarahopkins@cunningham-smith.com,Pune,Electronics,706.4
51,184,410,16-04-2025,227.26,Theresa Stephens,warneralyssa@yahoo.com,Delhi,Home,1633.03
120,296,411,22-06-2025,4204.78,Natalie Sanchez,georgetapia@reyes.com,Hyderabad,Sports,1102.52
97,311,412,31-07-2025,1912.54,Cynthia Hayes,huangdavid@pittman-hamilton.net,Hyderabad,Sports,1835.18
196,97,413,19-02-2025,1647.5,Jordan Hale,lopeztheodore@williams.org,Pune,Toys,1613.49
165,434,414,03-06-2025,3448.97,Cory Wise,ujenkins@carlson-davis.com,Delhi,Fashion,234.27
82,277,415,05-04-2025,2753.75,Maria Hunter,glendacoleman@tucker.com,Delhi,Books,972.24
196,385,416,30-01-2025,4184.18,Benjamin King,vnguyen@anderson.com,Delhi,Toys,1613.49
113,54,417,09-10-2024,3878.33,Trevor Campbell,granthannah@hammond.com,Delhi,Fashion,395.76
45,228,418,03-03-2025,1479.29,Patricia Jackson,janice38@yahoo.com,Pune,Home,695.78
89,348,419,24-05-2025,865.54,Ann Mccullough,wrightvictor@gmail.com,Pune,Fashion,1195.74
128,307,420,09-11-2024,2107.33,Anthony White,nsanchez@rios-oliver.com,Bangalore,Sports,734.19
162,143,421,12-04-2025,1361.47,Philip Ramirez,jeremybraun@mclaughlin.biz,Bangalore,Books,1967.66
23,266,422,02-09-2024,212.28,Mark Pierce,paul52@gmail.com,Mumbai,Sports,410.81
133,25,423,28-02-2025,4799.04,Shane Johnson,boydkristen@elliott.com,Bangalore,Books,1567.95
88,137,424,14-02-2025,2641.57,Robert Parker,johnsonjessica@garcia.net,Chennai,Electronics,629.92
103,14,425,06-01-2025,1088.21,Cynthia Wells,jennifer35@gmail.com,Bangalore,Fashion,458.28
37,463,426,27-10-2024,1110.11,Karen Cunningham,brandonlang@hotmail.com,Kolkata,Fashion,1652.79
126,285,427,28-10-2024,4485.51,Richard Carrillo,jacquelinekennedy@rodriguez.com,Chennai,Books,1773.92
41,186,428,16-03-2025,4438.77,Paul Bailey,matthewjohnson@yahoo.com,Delhi,Electronics,77.82
107,250,429,17-03-2025,1641.05,Shannon Pham,joseph68@kemp.info,Bangalore,Toys,1064.14
155,8,430,08-12-2024,4874.82,Mary Sanchez,davisstephanie@yahoo.com,Hyderabad,Sports,74.64
144,496,431,27-12-2024,3345.08,Victor Logan,carolyn97@hotmail.com,Delhi,Fashion,358.48
102,374,432,09-05-2025,3867.99,Carrie Gibson,thomas83@yahoo.com,Pune,Electronics,509.29
163,91,433,21-12-2024,597.95,Amy Wise,ewilliamson@gmail.com,Delhi,Books,330.66
16,423,434,25-04-2025,2030.05,Kathleen Sanders,lisastewart@gmail.com,Delhi,Sports,973.59
54,399,435,28-06-2025,4968.68,Timothy Mitchell,ocruz@hotmail.com,Mumbai,Sports,846.63
54,316,436,01-02-2025,3449.19,Jason Gilbert,qlarson@perez-bullock.com,Bangalore,Sports,846.63
111,161,437,01-02-2025,2577.18,Katie Wilson,umalone@smith-gutierrez.com,Mumbai,Home,527.04
35,21,438,02-01-2025,3575.98,Michael Townsend,mariakelley@lopez-murphy.com,Pune,Electronics,1639.46
167,406,439,17-04-2025,4561.94,Jennifer Smith,browncarrie@gmail.com,Mumbai,Electronics,436.33
164,83,440,22-11-2024,1576.34,James Morgan,joshua89@landry.com,Pune,Fashion,798.98
187,150,441,13-06-2025,2171.03,Robert Stewart,dcarroll@walker.com,Bangalore,Books,328.2
55,339,442,07-12-2024,2840.94,Emily Smith,cassandrawilliams@jensen.com,Mumbai,Sports,267.1
70,238,443,05-09-2024,4246.7,Tiffany Donaldson,ashley14@rowe.com,Bangalore,Fashion,118.29
6,488,444,11-01-2025,2197.96,Michelle Middleton,leachandre@yahoo.com,Chennai,Fashion,1321.17
135,207,445,30-03-2025,725.25,Peggy Mitchell,vstafford@bryant.biz,Delhi,Toys,942.47
52,187,446,20-04-2025,4574.43,Brent Powers,williamslisa@hotmail.com,Pune,Home,742.06
124,192,447,10-09-2024,2721.58,Garrett Taylor,gkim@hotmail.com,Chennai,Toys,340.22
38,5,448,09-08-2025,1079.16,Paul Bright,lorimontoya@wong.org,Hyderabad,Fashion,157.48
127,355,449,29-07-2025,2264.83,Deborah Larsen,vfry@hotmail.com,Hyderabad,Toys,504.66
157,356,450,06-08-2025,2286.54,Sarah White,myu@leach-fisher.org,Mumbai,Electronics,1888.15
87,171,451,07-12-2024,2593.63,Frances Sims,marcus59@hotmail.com,Delhi,Sports,376.53
85,417,452,28-07-2025,1397.68,Alfred Martin,yfoster@yahoo.com,Bangalore,Books,445.25
97,159,453,23-04-2025,2951.74,Jeffrey Hartman,phillipsthomas@ryan.com,Pune,Sports,1835.18
157,42,454,19-04-2025,4008.06,Jeffrey Smith,thompsonjennifer@mendoza-novak.org,Mumbai,Electronics,1888.15
132,245,455,11-12-2024,3682.07,Mariah Kelly,turneralvin@jones-kirby.info,Mumbai,Fashion,107.07
154,345,456,04-11-2024,2647.55,Dylan Collins,leesean@smith.com,Bangalore,Toys,1603.05
84,342,457,15-09-2024,1608.16,Michael Perry,josephnicholas@yahoo.com,Hyderabad,Sports,1060.32
134,28,458,12-03-2025,3133.03,Randy Henderson,joshua25@yahoo.com,Hyderabad,Toys,1935.48
127,230,459,17-07-2025,1763.1,Ross Miller,vincentguzman@gmail.com,Delhi,Toys,504.66
88,220,460,28-07-2025,106.86,Colleen Smith,fcosta@gmail.com,Chennai,Electronics,629.92
145,469,461,31-05-2025,1032.21,Michael Rivera,oadams@yahoo.com,Kolkata,Sports,1843.66
4,118,462,11-11-2024,2496.6,Amber Barnes,joshua35@gmail.com,Mumbai,Electronics,790.78
76,307,463,25-01-2025,4883.51,Anthony White,nsanchez@rios-oliver.com,Bangalore,Books,228.99
142,212,464,22-11-2024,4624.71,Kathleen Wilson,scottbrittany@gray.net,Bangalore,Fashion,1995.74
14,408,465,06-07-2025,4275.35,Tristan Sanchez,wgoodwin@miller.com,Chennai,Fashion,135.19
65,128,466,09-08-2025,414.29,Mrs. Catherine Norton,hardinmarcus@burgess.com,Bangalore,Fashion,1356.77
118,246,467,06-06-2025,1445.48,Scott Aguilar,debbiereed@yahoo.com,Chennai,Toys,1822.83
18,178,468,16-06-2025,3820.39,Candace Davis,sallywhite@hotmail.com,Bangalore,Electronics,181.06
196,226,469,17-02-2025,3449.15,Nicole Jones,jilliangood@williams.biz,Chennai,Toys,1613.49
122,295,470,10-12-2024,4400.78,Debra Jennings,watsonjoshua@hotmail.com,Chennai,Fashion,1934.19
151,319,471,15-07-2025,4349.14,Jesus Hale,maxwelljamie@gmail.com,Mumbai,Sports,297.86
192,376,472,05-08-2025,1928.15,Debbie Coleman,lmiller@cardenas-bruce.com,Kolkata,Sports,1960.98
166,43,473,12-04-2025,428.62,Cindy Zimmerman,austin13@gmail.com,Pune,Fashion,1537.03
195,205,474,09-11-2024,1249.35,Angela Forbes,adamlee@matthews.info,Delhi,Electronics,645.55
200,443,475,08-11-2024,2203.35,Alan Smith,elizabeth19@yahoo.com,Hyderabad,Electronics,1113.49
26,60,476,24-01-2025,822.07,John White,charlene02@gmail.com,Chennai,Sports,1252.1
80,197,477,03-11-2024,4337.99,Cheyenne Jimenez,mark33@hotmail.com,Bangalore,Electronics,290.94
71,63,478,15-01-2025,1011.07,Sharon Jimenez,kturner@gmail.com,Mumbai,Toys,74.17
141,436,479,17-06-2025,3909.73,Latasha Sandoval,shannonmargaret@gmail.com,Chennai,Electronics,706.4
128,394,480,03-04-2025,3662.31,Phillip Smith,brownrachel@hotmail.com,Delhi,Sports,734.19
142,215,481,20-03-2025,1207.93,Stacy Edwards,reedjeffrey@hotmail.com,Bangalore,Fashion,1995.74
141,473,482,31-08-2024,741.1,Heather Harris,erikrobinson@hotmail.com,Bangalore,Electronics,706.4
170,34,483,20-01-2025,3621.07,Anne Campbell,angela07@hotmail.com,Mumbai,Books,1552.51
15,188,484,25-11-2024,4820.77,Elizabeth Ruiz,andrewsevan@bailey.com,Mumbai,Toys,884.08
39,22,485,26-02-2025,3083.69,Morgan Wolfe,cindy30@harrell.com,Hyderabad,Fashion,1987.36
64,325,486,29-06-2025,3560.32,Heather Allen,gina04@yahoo.com,Delhi,Electronics,1298.51
45,302,487,11-11-2024,279.81,Brenda Lee,jamesclark@barron.org,Mumbai,Home,695.78
198,108,488,12-12-2024,1865.15,Timothy Lambert,alexandermurphy@garcia.com,Hyderabad,Fashion,1685.14
82,480,489,19-11-2024,688.81,Jacob Coleman,ewhite@harrington.com,Hyderabad,Books,972.24
113,85,490,27-07-2025,3845.54,Keith Beltran,tabithashannon@gmail.com,Kolkata,Fashion,395.76
136,418,491,18-05-2025,4719.79,Jessica Fields,trobinson@gmail.com,Chennai,Home,1249.83
69,236,492,16-02-2025,3165.73,Jason Merritt,shawelizabeth@yahoo.com,Chennai,Sports,903.21
77,304,493,10-04-2025,2071.49,Michael Cunningham,tiffanywolfe@hotmail.com,Bangalore,Books,465.54
45,43,494,29-04-2025,2906.0,Cindy Zimmerman,austin13@gmail.com,Pune,Home,695.78
69,89,495,17-01-2025,2864.23,Jonathan Thompson,robertbrown@gmail.com,Hyderabad,Sports,903.21
145,305,496,26-01-2025,824.2,Leslie Randolph,bflores@gmail.com,Delhi,Sports,1843.66
89,221,497,08-07-2025,1935.2,Rick Smith,meyermichael@young.com,Chennai,Fashion,1195.74
80,467,498,11-06-2025,4442.92,Victoria Downs,tyler34@smith-nichols.org,Mumbai,Electronics,290.94
40,397,499,04-06-2025,1315.6,Robert White,berrypamela@wong.com,Bangalore,Fashion,627.73
123,257,500,26-03-2025,3953.84,Marvin Henderson,jennifer58@anderson.info,Hyderabad,Fashion,1067.22
116,473,501,17-08-2024,4669.56,Heather Harris,erikrobinson@hotmail.com,Bangalore,Electronics,1724.01
61,304,502,19-02-2025,2688.66,Michael Cunningham,tiffanywolfe@hotmail.com,Bangalore,Toys,159.71
194,442,503,31-03-2025,779.99,Sarah Anderson,gloriashaw@hotmail.com,Hyderabad,Fashion,724.3
161,142,504,12-04-2025,3124.88,Melissa Hoffman,richard37@gmail.com,Bangalore,Books,913.9
23,354,505,18-05-2025,1725.38,David Jensen,juliahayden@valencia.com,Hyderabad,Sports,410.81
136,330,506,02-12-2024,2752.39,Natalie Fox,fordbriana@dillon-donaldson.info,Mumbai,Home,1249.83
44,72,507,05-05-2025,3411.31,Brad Singh,christopherespinoza@murphy.com,Chennai,Fashion,532.29
56,452,508,12-05-2025,4938.91,Ryan Cochran,courtneykeller@ayala-alvarez.com,Bangalore,Books,1029.48
144,100,509,17-05-2025,4054.71,Luis Wilson,emily37@yahoo.com,Delhi,Fashion,358.48
159,142,510,16-03-2025,4687.61,Melissa Hoffman,richard37@gmail.com,Bangalore,Electronics,1762.24
171,299,511,10-12-2024,2713.87,Karen Bell,kennethwhitaker@yahoo.com,Bangalore,Sports,146.74
144,365,512,05-08-2025,223.88,Paul Garcia,ryanpope@yahoo.com,Mumbai,Fashion,358.48
85,310,513,23-04-2025,4344.76,Gabriel Nelson,vanessa87@hotmail.com,Hyderabad,Books,445.25
110,324,514,04-01-2025,2229.56,Joshua Gonzalez,michaelrojas@ross-ramsey.com,Bangalore,Sports,861.81
176,222,515,03-04-2025,4801.47,James Miller,james62@hotmail.com,Pune,Sports,1805.05
163,201,516,11-09-2024,113.74,Michael Clark,marthastone@yahoo.com,Mumbai,Books,330.66
100,344,517,12-10-2024,873.64,Jennifer Cole,denisele@roach-ramsey.com,Hyderabad,Fashion,150.76
34,424,518,30-10-2024,2634.33,Wanda Wilson,christineallen@gmail.com,Delhi,Electronics,845.28
161,142,519,29-07-2025,806.22,Melissa Hoffman,richard37@gmail.com,Bangalore,Books,913.9
142,434,520,17-05-2025,2321.88,Cory Wise,ujenkins@carlson-davis.com,Delhi,Fashion,1995.74
117,327,521,12-01-2025,368.51,Alan Howard,salazarlaura@gardner.info,Pune,Sports,1745.92
173,144,522,14-01-2025,3164.07,Daniel Reynolds,katieroberson@gmail.com,Kolkata,Home,969.56
152,398,523,10-01-2025,2477.29,Luis Green,claydustin@montoya-hernandez.com,Kolkata,Sports,550.06
128,91,524,20-02-2025,1816.1,Amy Wise,ewilliamson@gmail.com,Delhi,Sports,734.19
156,198,525,11-01-2025,4464.55,Kevin Allen,wrightsarah@frazier.info,Bangalore,Toys,930.73
94,208,526,24-09-2024,114.87,Megan Parker,ojohnson@yahoo.com,Pune,Sports,608.44
148,141,527,18-08-2024,2557.46,Michael Allen,michael19@yahoo.com,Hyderabad,Books,1135.82
63,441,528,27-11-2024,3524.27,Christopher Murphy,youngmichael@yahoo.com,Bangalore,Books,431.16
194,177,529,23-08-2024,329.94,Brian Monroe,youngalan@yahoo.com,Chennai,Fashion,724.3
